building_CD

[OBJECT:BUILDING]

{!SHARED_BUILDING_WORKSHOP;CD_ENTITY;NULL;
	[NAME:entity buillding]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:6:ARMORSTAND:NONE:NONE:NONE]
	[CAN_USE_ARTIFACT]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:6:WEAPONRACK:NONE:NONE:NONE]
	[CAN_USE_ARTIFACT]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:6:BED:NONE:NONE:NONE]
	[BUILD_ITEM:1:DOOR:NONE:NONE:NONE]
}

{!SHARED_BUILDING_WORKSHOP;CD_PROFESSIONS_ROGUE;NULL;
	[NAME:Rogues Den]
	[NAME_COLOR:7:0:1]
	[DIM:11:11]
	[WORK_LOCATION:6:8]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:1:1:1:1:1:1:1:1:1:1:1]
	[BLOCK:2:1:0:0:0:0:1:0:0:0:0:1]
	[BLOCK:3:1:0:0:0:0:1:0:0:0:0:1]
	[BLOCK:4:1:0:0:0:0:1:0:0:0:0:1]
	[BLOCK:5:1:0:0:0:0:1:1:0:1:1:1]
	[BLOCK:6:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:7:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:8:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:9:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:10:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:11:1:1:1:1:1:0:1:1:1:1:1]
	[TILE:0:1:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:2:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:3:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:4:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:5:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:6:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:7:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:8:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:9:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:10:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:11:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[COLOR:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:2:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:3:7:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:1:7:0:0:7:0:0:7:0:0:7:0:1:7:0:1]
	[COLOR:0:4:7:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:1:7:0:0:7:0:0:7:0:0:7:0:1:7:0:1]
	[COLOR:0:5:7:0:1:7:0:1:7:0:0:7:0:0:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:6:7:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:1:7:0:1]
	[COLOR:0:7:7:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:1:7:0:0:7:0:0:7:0:1:7:0:1]
	[COLOR:0:8:7:0:1:7:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:1:7:0:0:7:0:0:7:0:1:7:0:1]
	[COLOR:0:9:7:0:1:7:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:1:7:0:0:7:0:0:7:0:1:7:0:1]
	[COLOR:0:10:7:0:1:7:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:1:7:0:1]
	[COLOR:0:11:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[TILE:1:1:201:205:205:205:205:203:205:205:205:205:187]
	[TILE:1:2:186:130:209:209:129:186:146:146:146:146:186]
	[TILE:1:3:186:'`':'`':'`':'`':186:'`':'`':'`':146:186]
	[TILE:1:4:186:'`':'`':'`':'`':186:'`':'`':'`':146:186]
	[TILE:1:5:186:241:'`':'`':241:200:205:227:205:205:185]
	[TILE:1:6:186:'`':'`':'`':'`':'`':'`':'`':'`':162:186]
	[TILE:1:7:186:'`':'`':'`':'`':'`':'|':'`':'`':143:186]
	[TILE:1:8:186:238:'`':'`':'`':'`':'|':'`':'`':143:186]
	[TILE:1:9:186:238:'`':'`':'`':'`':'|':'`':'`':143:186]
	[TILE:1:10:186:238:'`':'`':'`':'`':'`':'`':'`':241:186]
	[TILE:1:11:200:205:205:205:205:240:205:205:205:205:188]
	[COLOR:1:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:2:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:3:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:4:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:5:7:0:0:6:0:0:7:0:0:7:0:0:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:6:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:7:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:8:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:9:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:10:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:6:0:0:7:0:0]
	[COLOR:1:11:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[BUILD_ITEM:11:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:6:BOX:NONE:NONE:NONE]
	[BUILD_ITEM:2:TABLE:NONE:NONE:NONE]
	[BUILD_ITEM:3:BARREL:NONE:NONE:NONE]
	[EMPTY]
	[BUILD_ITEM:1:CABINET:NONE:NONE:NONE]
	[BUILD_ITEM:1:DOOR:NONE:NONE:NONE]
}

{!SHARED_BUILDING_WORKSHOP;CD_PROFESSIONS_UNIVERSITY;NULL;
	[NAME:University]
	[NAME_COLOR:7:0:1]
	[DIM:11:11]
	[WORK_LOCATION:7:9]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:1:1:1:1:1:1:1:1:1:1:1]
	[BLOCK:2:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:3:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:4:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:5:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:6:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:7:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:8:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:9:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:10:1:0:0:0:0:0:0:0:0:0:1]
	[BLOCK:11:1:1:1:1:1:0:1:1:1:1:1]
	[TILE:0:1:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:2:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:3:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:4:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:5:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:6:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:7:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:8:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:9:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:10:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:11:'`':'`':'`':'`':'`':'`':'`':'`':'`':'`':'`']
	[COLOR:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:2:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:3:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:4:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:5:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:6:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:7:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:8:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:9:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:10:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:11:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[TILE:1:1:219:223:223:223:223:223:223:223:223:223:219]
	[TILE:1:2:221:241:'+':'<':'<':'+':'+':'+':'+':241:222]
	[TILE:1:3:221:227:'+':'+':'+':'+':210:209:210:'+':222]
	[TILE:1:4:221:227:'+':'+':'+':'+':210:209:210:'+':222]
	[TILE:1:5:221:227:'+':'+':'+':'+':210:209:210:'+':222]
	[TILE:1:6:221:227:'+':'+':'+':'+':210:209:210:'+':222]
	[TILE:1:7:221:227:'+':'+':'+':'+':210:209:210:'+':222]
	[TILE:1:8:221:227:'+':'+':'+':'+':210:209:210:'+':222]
	[TILE:1:9:221:227:'+':'+':'+':'+':210:209:210:'+':222]
	[TILE:1:10:221:241:'+':'+':'+':'+':'+':'+':'+':241:222]
	[TILE:1:11:219:220:220:220:220:197:220:220:220:220:219]
	[COLOR:1:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:2:7:0:0:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:6:0:0:7:0:0]
	[COLOR:1:3:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:4:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:5:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:6:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:7:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:8:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:9:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:10:7:0:0:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:6:0:0:7:0:0]
	[COLOR:1:11:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[BUILD_ITEM:11:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:7:TABLE:NONE:NONE:NONE]
	[BUILD_ITEM:14:CHAIR:NONE:NONE:NONE]
	[BUILD_ITEM:7:CABINET:NONE:NONE:NONE]
	[BUILD_ITEM:1:DOOR:NONE:NONE:NONE]
}

{!SHARED_BUILDING_WORKSHOP;CD_WORKSHOP_PACKING;NULL;
	[NAME:Packaging Center]
	[NAME_COLOR:7:0:1]
	[DIM:3:3]
	[WORK_LOCATION:2:2]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:0:0:0]
	[BLOCK:2:0:0:0]
	[BLOCK:3:0:0:0]
	[TILE:0:1:'`':'`':'`']
	[TILE:0:2:'`':'`':'`']
	[TILE:0:3:'`':'`':'`']
	[COLOR:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:2:7:0:0:7:0:0:7:0:0]
	[COLOR:0:3:7:0:0:7:0:0:7:0:0]
	[TILE:1:1:145:209:146]
	[TILE:1:2:'`':'`':'`']
	[TILE:1:3:'`':'`':'`']
	[COLOR:1:1:7:0:0:7:0:0:7:0:0]
	[COLOR:1:2:7:0:0:7:0:0:7:0:0]
	[COLOR:1:3:7:0:0:7:0:0:7:0:0]
	[BUILD_ITEM:3:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:1:TABLE:NONE:NONE:NONE]
	[BUILD_ITEM:2:BOX:NONE:NONE:NONE]
	[EMPTY]
}

{!SHARED_BUILDING_WORKSHOP;CD_WORKSHOP_DRILL;NULL;
	[NAME:Large Drill]
	[NAME_COLOR:7:0:1]
	[DIM:5:5]
	[WORK_LOCATION:5:1]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:0:0:0:0:0]
	[BLOCK:2:0:0:1:0:0]
	[BLOCK:3:0:1:1:1:0]
	[BLOCK:4:0:0:1:0:0]
	[BLOCK:5:0:0:0:0:0]
	[TILE:0:1:'`':'`':'`':'`':'`']
	[TILE:0:2:'`':'`':'`':'`':'`']
	[TILE:0:3:'`':'`':'`':'`':'`']
	[TILE:0:4:'`':'`':'`':'`':'`']
	[TILE:0:5:'`':'`':'`':'`':'`']
	[COLOR:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:1]
	[COLOR:0:2:7:0:0:7:0:1:7:0:1:7:0:1:7:0:0]
	[COLOR:0:3:7:0:0:7:0:1:7:0:1:7:0:1:7:0:0]
	[COLOR:0:4:7:0:1:7:0:1:7:0:1:7:0:0:7:0:0]
	[COLOR:0:5:7:0:1:7:0:1:7:0:1:7:0:0:7:0:0]
	[TILE:1:1:'`':'`':'`':'`':162]
	[TILE:1:2:'`':237:'|':238:'`']
	[TILE:1:3:'`':'-':' ':'-':'`']
	[TILE:1:4:145:'`':'|':'`':'`']
	[TILE:1:5:145:145:'`':'`':'`']
	[COLOR:1:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:2:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:3:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:4:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[COLOR:1:5:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0]
	[BUILD_ITEM:5:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:4:TRAPPARTS:NONE:NONE:NONE]
	[BUILD_ITEM:3:BOX:NONE:NONE:NONE]
	[BUILD_ITEM:4:TOOL:TOOL_ITEM_TOOL_DRILL:NONE:NONE]
}

{!SHARED_BUILDING_WORKSHOP;CD_WORKSHOP_BROADCAST;NULL;
	[NAME:Broadcast Center]
	[NAME_COLOR:7:0:1]
	[DIM:3:3]
	[WORK_LOCATION:2:2]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:0:0:0]
	[BLOCK:2:0:0:0]
	[BLOCK:3:0:0:0]
	[TILE:0:1:'`':'`':'`']
	[TILE:0:2:'`':'`':'`']
	[TILE:0:3:'`':'`':'`']
	[COLOR:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:2:7:0:0:7:0:1:7:0:1]
	[COLOR:0:3:7:0:1:7:0:1:7:0:1]
	[TILE:1:1:198:209:181]
	[TILE:1:2:'`':210:'`']
	[TILE:1:3:198:'`':181]
	[COLOR:1:1:6:0:0:7:0:0:6:0:0]
	[COLOR:1:2:7:0:0:7:0:0:7:0:0]
	[COLOR:1:3:6:0:0:7:0:0:6:0:0]
	[BUILD_ITEM:3:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:1:TABLE:NONE:NONE:NONE]
	[BUILD_ITEM:1:CHAIR:NONE:NONE:NONE]
	[BUILD_ITEM:2:TRAPPARTS:NONE:NONE:NONE]
	[BUILD_ITEM:4:TOOL:TOOL_ITEM_TOOL_SPEAKER:NONE:NONE]
}

{!SHARED_BUILDING_WORKSHOP;CD_WORKSHOP_GREENHOUSE;NULL;
	[NAME:Alchemy Lab]
	[NAME_COLOR:7:0:1]
	[DIM:7:17]
	[WORK_LOCATION:4:12]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:1:1:1:1:1:1:1]
	[BLOCK:2:1:0:0:0:0:0:1]
	[BLOCK:3:1:0:0:0:0:0:1]
	[BLOCK:4:1:0:0:0:0:0:1]
	[BLOCK:5:1:0:0:0:0:0:1]
	[BLOCK:6:1:0:0:0:0:0:1]
	[BLOCK:7:1:0:0:0:0:0:1]
	[BLOCK:8:1:0:0:0:0:0:1]
	[BLOCK:9:1:0:0:0:0:0:1]
	[BLOCK:10:1:0:0:0:0:0:1]
	[BLOCK:11:1:0:0:0:0:0:1]
	[BLOCK:12:1:0:0:0:0:0:1]
	[BLOCK:13:1:0:0:0:0:0:1]
	[BLOCK:14:1:0:0:0:0:0:1]
	[BLOCK:15:1:0:0:0:0:0:1]
	[BLOCK:16:1:0:0:0:0:0:1]
	[BLOCK:17:1:1:1:0:1:1:1]
	[TILE:0:1:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:2:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:3:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:4:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:5:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:6:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:7:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:8:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:9:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:10:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:11:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:12:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:13:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:14:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:15:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:16:'`':'`':'`':'`':'`':'`':'`']
	[TILE:0:17:'`':'`':'`':'`':'`':'`':'`']
	[COLOR:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[COLOR:0:2:7:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:1]
	[COLOR:0:3:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:4:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:5:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:6:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:7:7:0:1:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:1]
	[COLOR:0:8:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:9:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:10:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:11:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:12:7:0:1:7:0:1:7:0:1:7:0:0:7:0:0:7:0:0:7:0:1]
	[COLOR:0:13:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:14:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:15:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:16:7:0:1:7:0:1:7:0:1:7:0:0:7:0:1:7:0:1:7:0:1]
	[COLOR:0:17:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1:7:0:1]
	[TILE:1:1:215:215:215:215:215:215:215]
	[TILE:1:2:215:'`':'`':'`':'`':'`':215]
	[TILE:1:3:215:13:18:'`':252:'"':215]
	[TILE:1:4:215:'"':252:'`':252:13:215]
	[TILE:1:5:215:252:252:'`':13:252:215]
	[TILE:1:6:215:13:252:'`':18:'"':215]
	[TILE:1:7:215:'`':'`':'`':'`':'`':215]
	[TILE:1:8:215:5:244:'`':244:23:215]
	[TILE:1:9:215:244:23:'`':6:244:215]
	[TILE:1:10:215:244:5:'`':244:6:215]
	[TILE:1:11:215:255:244:'`':255:244:215]
	[TILE:1:12:215:'`':'`':'`':'`':'`':215]
	[TILE:1:13:215:129:130:'`':130:129:215]
	[TILE:1:14:215:10:129:'`':129:10:215]
	[TILE:1:15:215:129:130:'`':129:10:215]
	[TILE:1:16:215:129:129:'`':10:130:215]
	[TILE:1:17:215:215:215:240:215:215:215]
	[COLOR:1:1:6:0:0:6:0:0:6:0:0:6:0:0:6:0:0:6:0:0:6:0:0]
	[COLOR:1:2:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:6:0:0]
	[COLOR:1:3:6:0:0:3:0:0:6:0:0:7:0:0:6:0:0:3:0:0:6:0:0]
	[COLOR:1:4:6:0:0:6:0:0:2:0:0:7:0:0:2:0:0:6:0:0:6:0:0]
	[COLOR:1:5:6:0:0:2:0:0:3:0:0:7:0:0:3:0:0:2:0:0:6:0:0]
	[COLOR:1:6:6:0:0:6:0:0:2:0:0:7:0:0:6:0:0:2:0:0:6:0:0]
	[COLOR:1:7:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:6:0:0]
	[COLOR:1:8:6:0:0:6:0:0:2:0:0:7:0:0:2:0:0:6:0:0:6:0:0]
	[COLOR:1:9:6:0:0:3:0:0:3:0:0:7:0:0:6:0:0:2:0:0:6:0:0]
	[COLOR:1:10:6:0:0:2:0:0:6:0:0:7:0:0:3:0:0:4:0:0:6:0:0]
	[COLOR:1:11:6:0:0:6:0:0:2:0:0:7:0:0:6:0:0:6:0:0:6:0:0]
	[COLOR:1:12:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0:7:0:0:6:0:0]
	[COLOR:1:13:6:0:0:7:0:0:4:0:0:7:0:0:7:0:0:7:0:0:6:0:0]
	[COLOR:1:14:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0:5:0:0:6:0:0]
	[COLOR:1:15:6:0:0:7:0:0:7:0:0:7:0:0:2:0:0:7:0:0:6:0:0]
	[COLOR:1:16:6:0:0:6:0:0:7:0:0:7:0:0:7:0:0:7:0:0:6:0:0]
	[COLOR:1:17:6:0:0:6:0:0:6:0:0:7:0:0:6:0:0:6:0:0:6:0:0]
	[BUILD_ITEM:10:BLOCKS:NONE:NONE:NONE]
	[BUILDMAT]
	[WORTHLESS_STONE_ONLY]
	[BUILD_ITEM:10:WINDOW:NONE:NONE:NONE]
	[BUILD_ITEM:10:TOOL:TOOL_ITEM_TOOL_LIGHTTUBE:NONE:NONE]
	[BUILD_ITEM:1:DOOR:NONE:NONE:NONE]
}

{!SHARED_BUILDING_WORKSHOP;CD_TEMPLE_ADAMANTINE;NULL;
	[NAME:Grand Old One Temple]
	[NAME_COLOR:7:0:1]
	[DIM:31:31]
	[WORK_LOCATION:1:1]
	[BUILD_LABOR:ARCHITECT]
	[BLOCK:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:7:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:9:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:10:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:11:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:12:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
	[BLOCK:13:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0]
